STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; ERDBODENTEMPERATUR;MESS_TIEFE; ERDBODENTEMPERATUR;MESS_TIEFE; ERDBODENTEMPERATUR;MESS_TIEFE; ERDBODENTEMPERATUR;MESS_TIEFE; ERDBODENTEMPERATUR;MESS_TIEFE;eor
     2667;2014122722;-999;-999;-999;   1.2;   0.05;   2.0;   0.10;   3.2;   0.20;   5.9;   0.50;eor
     2667;2014122723;-999;-999;-999;   1.2;   0.05;   1.9;   0.10;   3.2;   0.20;   5.8;   0.50;eor
     2667;2014122800;-999;-999;-999;   1.2;   0.05;   1.9;   0.10;   3.1;   0.20;   5.8;   0.50;eor
     2667;2014122801;-999;-999;-999;   1.1;   0.05;   1.9;   0.10;   3.1;   0.20;   5.7;   0.50;eor
     2667;2014122802;-999;-999;-999;   1.1;   0.05;   1.9;   0.10;   3.1;   0.20;   5.7;   0.50;eor
     2667;2014122803;-999;-999;-999;   1.0;   0.05;   1.8;   0.10;   3.0;   0.20;   5.7;   0.50;eor
     2667;2014122804;-999;-999;-999;   0.9;   0.05;   1.8;   0.10;   3.0;   0.20;   5.6;   0.50;eor
     2667;2014122805;-999;-999;-999;   0.8;   0.05;   1.7;   0.10;   3.0;   0.20;   5.6;   0.50;eor
     2667;2014122806;-999;-999;-999;   0.8;   0.05;   1.6;   0.10;   2.9;   0.20;   5.6;   0.50;eor
     2667;2014122807;-999;-999;-999;   0.7;   0.05;   1.6;   0.10;   2.9;   0.20;   5.5;   0.50;eor
     2667;2014122808;-999;-999;-999;   0.6;   0.05;   1.5;   0.10;   2.8;   0.20;   5.5;   0.50;eor
     2667;2014122809;-999;-999;-999;   0.5;   0.05;   1.4;   0.10;   2.8;   0.20;   5.5;   0.50;eor
     2667;2014122810;-999;-999;-999;   0.5;   0.05;   1.4;   0.10;   2.7;   0.20;   5.4;   0.50;eor
     2667;2014122811;-999;-999;-999;   0.5;   0.05;   1.4;   0.10;   2.7;   0.20;   5.4;   0.50;eor
     2667;2014122812;-999;-999;-999;   0.5;   0.05;   1.3;   0.10;   2.6;   0.20;   5.4;   0.50;eor
     2667;2014122813;-999;-999;-999;   0.5;   0.05;   1.3;   0.10;   2.6;   0.20;   5.3;   0.50;eor
     2667;2014122814;-999;-999;-999;   0.5;   0.05;   1.3;   0.10;   2.6;   0.20;   5.3;   0.50;eor
     2667;2014122815;-999;-999;-999;   0.5;   0.05;   1.3;   0.10;   2.5;   0.20;   5.3;   0.50;eor
     2667;2014122816;-999;-999;-999;   0.5;   0.05;   1.3;   0.10;   2.5;   0.20;   5.2;   0.50;eor
     2667;2014122817;-999;-999;-999;   0.5;   0.05;   1.3;   0.10;   2.5;   0.20;   5.2;   0.50;eor
     2667;2014122818;-999;-999;-999;   0.4;   0.05;   1.2;   0.10;   2.5;   0.20;   5.2;   0.50;eor
     2667;2014122819;-999;-999;-999;   0.4;   0.05;   1.2;   0.10;   2.4;   0.20;   5.1;   0.50;eor
     2667;2014122820;-999;-999;-999;   0.3;   0.05;   1.1;   0.10;   2.4;   0.20;   5.1;   0.50;eor
     2667;2014122821;-999;-999;-999;   0.3;   0.05;   1.1;   0.10;   2.4;   0.20;   5.1;   0.50;eor
     2667;2014122822;-999;-999;-999;   0.3;   0.05;   1.1;   0.10;   2.3;   0.20;   5.0;   0.50;eor
     2667;2014122823;-999;-999;-999;   0.3;   0.05;   1.1;   0.10;   2.3;   0.20;   5.0;   0.50;eor
     2667;2014122900;-999;-999;-999;   0.3;   0.05;   1.1;   0.10;   2.3;   0.20;   5.0;   0.50;eor
     2667;2014122901;-999;-999;-999;   0.3;   0.05;   1.1;   0.10;   2.3;   0.20;   5.0;   0.50;eor
     2667;2014122902;-999;-999;-999;   0.3;   0.05;   1.1;   0.10;   2.3;   0.20;   4.9;   0.50;eor
     2667;2014122903;-999;-999;-999;   0.3;   0.05;   1.0;   0.10;   2.2;   0.20;   4.9;   0.50;eor
     2667;2014122904;-999;-999;-999;   0.3;   0.05;   1.0;   0.10;   2.2;   0.20;   4.9;   0.50;eor
     2667;2014122905;-999;-999;-999;   0.3;   0.05;   1.0;   0.10;   2.2;   0.20;   4.8;   0.50;eor
     2667;2014122906;-999;-999;-999;   0.3;   0.05;   1.0;   0.10;   2.2;   0.20;   4.8;   0.50;eor
     2667;2014122907;-999;-999;-999;   0.3;   0.05;   1.0;   0.10;   2.2;   0.20;   4.8;   0.50;eor
     2667;2014122908;-999;-999;-999;   0.3;   0.05;   1.0;   0.10;   2.2;   0.20;   4.8;   0.50;eor
     2667;2014122909;-999;-999;-999;   0.3;   0.05;   1.0;   0.10;   2.2;   0.20;   4.8;   0.50;eor
     2667;2014122910;-999;-999;-999;   0.4;   0.05;   1.0;   0.10;   2.1;   0.20;   4.7;   0.50;eor
     2667;2014122911;-999;-999;-999;   0.4;   0.05;   1.0;   0.10;   2.1;   0.20;   4.7;   0.50;eor
     2667;2014122912;-999;-999;-999;   0.4;   0.05;   1.0;   0.10;   2.1;   0.20;   4.7;   0.50;eor
     2667;2014122913;-999;-999;-999;   0.4;   0.05;   1.0;   0.10;   2.1;   0.20;   4.7;   0.50;eor
     2667;2014122914;-999;-999;-999;   0.4;   0.05;   1.0;   0.10;   2.1;   0.20;   4.6;   0.50;eor
     2667;2014122915;-999;-999;-999;   0.4;   0.05;   1.0;   0.10;   2.1;   0.20;   4.6;   0.50;eor
     2667;2014122916;-999;-999;-999;   0.4;   0.05;   1.1;   0.10;   2.1;   0.20;   4.6;   0.50;eor
     2667;2014122917;-999;-999;-999;   0.5;   0.05;   1.1;   0.10;   2.1;   0.20;   4.6;   0.50;eor
     2667;2014122918;-999;-999;-999;   0.5;   0.05;   1.1;   0.10;   2.1;   0.20;   4.6;   0.50;eor
     2667;2014122919;-999;-999;-999;   0.5;   0.05;   1.1;   0.10;   2.1;   0.20;   4.5;   0.50;eor
     2667;2014122920;-999;-999;-999;   0.5;   0.05;   1.1;   0.10;   2.1;   0.20;   4.5;   0.50;eor
     2667;2014122921;-999;-999;-999;   0.5;   0.05;   1.1;   0.10;   2.1;   0.20;   4.5;   0.50;eor
     2667;2014122922;-999;-999;-999;   0.5;   0.05;   1.1;   0.10;   2.1;   0.20;   4.5;   0.50;eor
     2667;2014122923;-999;-999;-999;   0.5;   0.05;   1.1;   0.10;   2.1;   0.20;   4.5;   0.50;eor
     2667;2014123000;-999;-999;-999;   0.5;   0.05;   1.1;   0.10;   2.1;   0.20;   4.5;   0.50;eor
     2667;2014123001;-999;-999;-999;   0.5;   0.05;   1.1;   0.10;   2.1;   0.20;   4.5;   0.50;eor
     2667;2014123002;-999;-999;-999;   0.5;   0.05;   1.1;   0.10;   2.1;   0.20;   4.4;   0.50;eor
     2667;2014123003;-999;-999;-999;   0.6;   0.05;   1.1;   0.10;   2.1;   0.20;   4.4;   0.50;eor
     2667;2014123004;-999;-999;-999;   0.6;   0.05;   1.1;   0.10;   2.1;   0.20;   4.4;   0.50;eor
     2667;2014123005;-999;-999;-999;   0.6;   0.05;   1.1;   0.10;   2.1;   0.20;   4.4;   0.50;eor
     2667;2014123006;-999;-999;-999;   0.6;   0.05;   1.1;   0.10;   2.1;   0.20;   4.4;   0.50;eor
     2667;2014123007;-999;-999;-999;   0.6;   0.05;   1.2;   0.10;   2.1;   0.20;   4.4;   0.50;eor
     2667;2014123008;-999;-999;-999;   0.6;   0.05;   1.2;   0.10;   2.1;   0.20;   4.4;   0.50;eor
     2667;2014123009;-999;-999;-999;   0.7;   0.05;   1.2;   0.10;   2.1;   0.20;   4.4;   0.50;eor
     2667;2014123010;-999;-999;-999;   0.7;   0.05;   1.2;   0.10;   2.1;   0.20;   4.3;   0.50;eor
     2667;2014123011;-999;-999;-999;   0.7;   0.05;   1.2;   0.10;   2.1;   0.20;   4.3;   0.50;eor
     2667;2014123012;-999;-999;-999;   0.7;   0.05;   1.2;   0.10;   2.1;   0.20;   4.3;   0.50;eor
     2667;2014123013;-999;-999;-999;   0.7;   0.05;   1.2;   0.10;   2.1;   0.20;   4.3;   0.50;eor
     2667;2014123014;-999;-999;-999;   0.7;   0.05;   1.2;   0.10;   2.1;   0.20;   4.3;   0.50;eor
     2667;2014123015;-999;-999;-999;   0.7;   0.05;   1.2;   0.10;   2.1;   0.20;   4.3;   0.50;eor
     2667;2014123016;-999;-999;-999;   0.7;   0.05;   1.2;   0.10;   2.1;   0.20;   4.3;   0.50;eor
     2667;2014123017;-999;-999;-999;   0.7;   0.05;   1.2;   0.10;   2.1;   0.20;   4.3;   0.50;eor
     2667;2014123018;-999;-999;-999;   0.8;   0.05;   1.2;   0.10;   2.1;   0.20;   4.3;   0.50;eor
     2667;2014123019;-999;-999;-999;   0.8;   0.05;   1.2;   0.10;   2.1;   0.20;   4.3;   0.50;eor
     2667;2014123020;-999;-999;-999;   0.8;   0.05;   1.2;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123021;-999;-999;-999;   0.8;   0.05;   1.3;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123022;-999;-999;-999;   0.8;   0.05;   1.3;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123023;-999;-999;-999;   0.8;   0.05;   1.3;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123100;-999;-999;-999;   0.8;   0.05;   1.3;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123101;-999;-999;-999;   0.8;   0.05;   1.3;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123102;-999;-999;-999;   0.8;   0.05;   1.3;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123103;-999;-999;-999;   0.8;   0.05;   1.3;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123104;-999;-999;-999;   0.8;   0.05;   1.3;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123105;-999;-999;-999;   0.8;   0.05;   1.3;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123106;-999;-999;-999;   0.8;   0.05;   1.3;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123107;-999;-999;-999;   0.8;   0.05;   1.3;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123108;-999;-999;-999;   0.9;   0.05;   1.3;   0.10;   2.1;   0.20;   4.2;   0.50;eor
     2667;2014123109;-999;-999;-999;   1.0;   0.05;   1.3;   0.10;   2.1;   0.20;   4.1;   0.50;eor
     2667;2014123110;-999;-999;-999;   1.6;   0.05;   1.5;   0.10;   2.1;   0.20;   4.1;   0.50;eor
     2667;2014123111;-999;-999;-999;   2.1;   0.05;   1.8;   0.10;   2.2;   0.20;   4.1;   0.50;eor
     2667;2014123112;-999;-999;-999;   2.6;   0.05;   2.2;   0.10;   2.3;   0.20;   4.1;   0.50;eor
     2667;2014123113;-999;-999;-999;   3.1;   0.05;   2.5;   0.10;   2.5;   0.20;   4.1;   0.50;eor
     2667;2014123114;-999;-999;-999;   3.2;   0.05;   2.8;   0.10;   2.6;   0.20;   4.1;   0.50;eor
     2667;2014123115;-999;-999;-999;   3.4;   0.05;   3.0;   0.10;   2.8;   0.20;   4.1;   0.50;eor
     2667;2014123116;-999;-999;-999;   3.3;   0.05;   3.1;   0.10;   2.9;   0.20;   4.1;   0.50;eor
     2667;2014123117;-999;-999;-999;   3.2;   0.05;   3.1;   0.10;   3.0;   0.20;   4.2;   0.50;eor
     2667;2014123118;-999;-999;-999;   3.1;   0.05;   3.1;   0.10;   3.1;   0.20;   4.2;   0.50;eor
     2667;2014123119;-999;-999;-999;   3.0;   0.05;   3.0;   0.10;   3.2;   0.20;   4.2;   0.50;eor
     2667;2014123120;-999;-999;-999;   2.6;   0.05;   2.9;   0.10;   3.2;   0.20;   4.2;   0.50;eor
     2667;2014123121;-999;-999;-999;   2.5;   0.05;   2.8;   0.10;   3.2;   0.20;   4.3;   0.50;eor
     2667;2014123122;-999;-999;-999;   2.2;   0.05;   2.7;   0.10;   3.2;   0.20;   4.3;   0.50;eor
     2667;2014123123;-999;-999;-999;   1.5;   0.05;   2.4;   0.10;   3.1;   0.20;   4.3;   0.50;eor
     2667;2015010100;-999;-999;-999;   1.4;   0.05;   2.1;   0.10;   3.0;   0.20;   4.3;   0.50;eor
     2667;2015010101;-999;-999;-999;   1.3;   0.05;   2.0;   0.10;   2.9;   0.20;   4.4;   0.50;eor
     2667;2015010102;-999;-999;-999;   1.2;   0.05;   1.9;   0.10;   2.9;   0.20;   4.4;   0.50;eor
     2667;2015010103;-999;-999;-999;   1.2;   0.05;   1.8;   0.10;   2.8;   0.20;   4.4;   0.50;eor
     2667;2015010104;-999;-999;-999;   1.1;   0.05;   1.8;   0.10;   2.7;   0.20;   4.4;   0.50;eor
     2667;2015010105;-999;-999;-999;   1.1;   0.05;   1.7;   0.10;   2.7;   0.20;   4.4;   0.50;eor
     2667;2015010106;-999;-999;-999;   1.1;   0.05;   1.7;   0.10;   2.6;   0.20;   4.4;   0.50;eor
     2667;2015010107;-999;-999;-999;   1.1;   0.05;   1.7;   0.10;   2.6;   0.20;   4.4;   0.50;eor
     2667;2015010108;-999;-999;-999;   1.2;   0.05;   1.7;   0.10;   2.6;   0.20;   4.4;   0.50;eor
     2667;2015010109;-999;-999;-999;   1.1;   0.05;   1.7;   0.10;   2.6;   0.20;   4.4;   0.50;eor
     2667;2015010110;-999;-999;-999;   1.5;   0.05;   1.7;   0.10;   2.5;   0.20;   4.4;   0.50;eor
     2667;2015010111;-999;-999;-999;   2.8;   0.05;   2.2;   0.10;   2.6;   0.20;   4.4;   0.50;eor
     2667;2015010112;-999;-999;-999;   3.6;   0.05;   2.8;   0.10;   2.7;   0.20;   4.4;   0.50;eor
     2667;2015010113;-999;-999;-999;   4.1;   0.05;   3.3;   0.10;   2.9;   0.20;   4.3;   0.50;eor
     2667;2015010114;-999;-999;-999;   4.4;   0.05;   3.6;   0.10;   3.1;   0.20;   4.3;   0.50;eor
     2667;2015010115;-999;-999;-999;   4.0;   0.05;   3.7;   0.10;   3.3;   0.20;   4.3;   0.50;eor
     2667;2015010116;-999;-999;-999;   3.1;   0.05;   3.5;   0.10;   3.5;   0.20;   4.4;   0.50;eor
     2667;2015010117;-999;-999;-999;   2.3;   0.05;   3.1;   0.10;   3.5;   0.20;   4.4;   0.50;eor
     2667;2015010118;-999;-999;-999;   1.8;   0.05;   2.7;   0.10;   3.4;   0.20;   4.4;   0.50;eor
     2667;2015010119;-999;-999;-999;   1.6;   0.05;   2.4;   0.10;   3.3;   0.20;   4.4;   0.50;eor
     2667;2015010120;-999;-999;-999;   1.4;   0.05;   2.2;   0.10;   3.2;   0.20;   4.4;   0.50;eor
     2667;2015010121;-999;-999;-999;   1.2;   0.05;   2.0;   0.10;   3.1;   0.20;   4.5;   0.50;eor
     2667;2015010122;-999;-999;-999;   1.1;   0.05;   1.9;   0.10;   3.0;   0.20;   4.5;   0.50;eor
     2667;2015010123;-999;-999;-999;   1.1;   0.05;   1.8;   0.10;   2.9;   0.20;   4.5;   0.50;eor
     2667;2015010200;-999;-999;-999;   1.1;   0.05;   1.8;   0.10;   2.8;   0.20;   4.5;   0.50;eor
     2667;2015010201;-999;-999;-999;   1.1;   0.05;   1.7;   0.10;   2.7;   0.20;   4.5;   0.50;eor
     2667;2015010202;-999;-999;-999;   1.1;   0.05;   1.7;   0.10;   2.7;   0.20;   4.5;   0.50;eor
     2667;2015010203;-999;-999;-999;   1.1;   0.05;   1.7;   0.10;   2.6;   0.20;   4.5;   0.50;eor
     2667;2015010204;-999;-999;-999;   1.3;   0.05;   1.7;   0.10;   2.6;   0.20;   4.5;   0.50;eor
     2667;2015010205;-999;-999;-999;   1.8;   0.05;   1.9;   0.10;   2.6;   0.20;   4.5;   0.50;eor
     2667;2015010206;-999;-999;-999;   2.0;   0.05;   2.1;   0.10;   2.6;   0.20;   4.4;   0.50;eor
     2667;2015010207;-999;-999;-999;   2.3;   0.05;   2.3;   0.10;   2.7;   0.20;   4.4;   0.50;eor
     2667;2015010208;-999;-999;-999;   2.6;   0.05;   2.5;   0.10;   2.8;   0.20;   4.4;   0.50;eor
     2667;2015010209;-999;-999;-999;   2.9;   0.05;   2.7;   0.10;   2.8;   0.20;   4.4;   0.50;eor
     2667;2015010210;-999;-999;-999;   3.5;   0.05;   3.0;   0.10;   3.0;   0.20;   4.4;   0.50;eor
     2667;2015010211;-999;-999;-999;   4.0;   0.05;   3.3;   0.10;   3.1;   0.20;   4.4;   0.50;eor
     2667;2015010212;-999;-999;-999;   4.4;   0.05;   3.7;   0.10;   3.3;   0.20;   4.4;   0.50;eor
     2667;2015010213;-999;-999;-999;   5.2;   0.05;   4.1;   0.10;   3.5;   0.20;   4.4;   0.50;eor
     2667;2015010214;-999;-999;-999;   5.4;   0.05;   4.5;   0.10;   3.7;   0.20;   4.4;   0.50;eor
     2667;2015010215;-999;-999;-999;   5.1;   0.05;   4.6;   0.10;   3.9;   0.20;   4.4;   0.50;eor
     2667;2015010216;-999;-999;-999;   4.6;   0.05;   4.4;   0.10;   4.0;   0.20;   4.4;   0.50;eor
     2667;2015010217;-999;-999;-999;   4.1;   0.05;   4.2;   0.10;   4.1;   0.20;   4.5;   0.50;eor
     2667;2015010218;-999;-999;-999;   3.6;   0.05;   3.9;   0.10;   4.1;   0.20;   4.5;   0.50;eor
     2667;2015010219;-999;-999;-999;   3.0;   0.05;   3.6;   0.10;   4.0;   0.20;   4.6;   0.50;eor
     2667;2015010220;-999;-999;-999;   2.4;   0.05;   3.3;   0.10;   4.0;   0.20;   4.6;   0.50;eor
     2667;2015010221;-999;-999;-999;   2.0;   0.05;   3.0;   0.10;   3.8;   0.20;   4.6;   0.50;eor
     2667;2015010222;-999;-999;-999;   1.7;   0.05;   2.7;   0.10;   3.7;   0.20;   4.7;   0.50;eor
     2667;2015010223;-999;-999;-999;   1.5;   0.05;   2.4;   0.10;   3.5;   0.20;   4.7;   0.50;eor
     2667;2015010300;-999;-999;-999;   1.2;   0.05;   2.2;   0.10;   3.4;   0.20;   4.7;   0.50;eor
     2667;2015010301;-999;-999;-999;   1.1;   0.05;   2.0;   0.10;   3.2;   0.20;   4.7;   0.50;eor
     2667;2015010302;-999;-999;-999;   1.1;   0.05;   1.9;   0.10;   3.1;   0.20;   4.7;   0.50;eor
     2667;2015010303;-999;-999;-999;   1.2;   0.05;   1.9;   0.10;   3.0;   0.20;   4.7;   0.50;eor
     2667;2015010304;-999;-999;-999;   1.4;   0.05;   1.9;   0.10;   2.9;   0.20;   4.7;   0.50;eor
     2667;2015010305;-999;-999;-999;   1.5;   0.05;   2.0;   0.10;   2.9;   0.20;   4.7;   0.50;eor
     2667;2015010306;-999;-999;-999;   1.5;   0.05;   2.0;   0.10;   2.9;   0.20;   4.7;   0.50;eor
     2667;2015010307;-999;-999;-999;   1.7;   0.05;   2.1;   0.10;   2.9;   0.20;   4.6;   0.50;eor
     2667;2015010308;-999;-999;-999;   1.8;   0.05;   2.1;   0.10;   2.9;   0.20;   4.6;   0.50;eor
     2667;2015010309;-999;-999;-999;   2.0;   0.05;   2.2;   0.10;   2.9;   0.20;   4.6;   0.50;eor
     2667;2015010310;-999;-999;-999;   2.4;   0.05;   2.4;   0.10;   2.9;   0.20;   4.6;   0.50;eor
     2667;2015010311;-999;-999;-999;   2.6;   0.05;   2.6;   0.10;   2.9;   0.20;   4.6;   0.50;eor
     2667;2015010312;-999;-999;-999;   2.8;   0.05;   2.7;   0.10;   3.0;   0.20;   4.6;   0.50;eor
     2667;2015010313;-999;-999;-999;   2.9;   0.05;   2.9;   0.10;   3.1;   0.20;   4.5;   0.50;eor
     2667;2015010314;-999;-999;-999;   3.0;   0.05;   2.9;   0.10;   3.2;   0.20;   4.5;   0.50;eor
     2667;2015010315;-999;-999;-999;   2.9;   0.05;   3.0;   0.10;   3.2;   0.20;   4.5;   0.50;eor
     2667;2015010316;-999;-999;-999;   2.8;   0.05;   3.0;   0.10;   3.3;   0.20;   4.5;   0.50;eor
     2667;2015010317;-999;-999;-999;   2.5;   0.05;   2.9;   0.10;   3.3;   0.20;   4.5;   0.50;eor
     2667;2015010318;-999;-999;-999;   1.7;   0.05;   2.5;   0.10;   3.3;   0.20;   4.5;   0.50;eor
     2667;2015010319;-999;-999;-999;   1.4;   0.05;   2.2;   0.10;   3.2;   0.20;   4.5;   0.50;eor
     2667;2015010320;-999;-999;-999;   1.3;   0.05;   2.0;   0.10;   3.0;   0.20;   4.5;   0.50;eor
     2667;2015010321;-999;-999;-999;   1.2;   0.05;   1.9;   0.10;   2.9;   0.20;   4.5;   0.50;eor
     2667;2015010322;-999;-999;-999;   1.3;   0.05;   1.9;   0.10;   2.9;   0.20;   4.5;   0.50;eor
     2667;2015010323;-999;-999;-999;   1.5;   0.05;   1.9;   0.10;   2.8;   0.20;   4.5;   0.50;eor
     2667;2015010400;-999;-999;-999;   1.8;   0.05;   2.1;   0.10;   2.8;   0.20;   4.5;   0.50;eor
     2667;2015010401;-999;-999;-999;   2.0;   0.05;   2.2;   0.10;   2.8;   0.20;   4.5;   0.50;eor
     2667;2015010402;-999;-999;-999;   2.2;   0.05;   2.3;   0.10;   2.8;   0.20;   4.5;   0.50;eor
     2667;2015010403;-999;-999;-999;   1.9;   0.05;   2.3;   0.10;   2.9;   0.20;   4.5;   0.50;eor
     2667;2015010404;-999;-999;-999;   1.3;   0.05;   2.1;   0.10;   2.9;   0.20;   4.5;   0.50;eor
     2667;2015010405;-999;-999;-999;   1.2;   0.05;   1.9;   0.10;   2.8;   0.20;   4.5;   0.50;eor
     2667;2015010406;-999;-999;-999;   1.1;   0.05;   1.8;   0.10;   2.7;   0.20;   4.5;   0.50;eor
     2667;2015010407;-999;-999;-999;   1.1;   0.05;   1.7;   0.10;   2.7;   0.20;   4.4;   0.50;eor
     2667;2015010408;-999;-999;-999;   1.0;   0.05;   1.7;   0.10;   2.6;   0.20;   4.4;   0.50;eor
     2667;2015010409;-999;-999;-999;   1.0;   0.05;   1.6;   0.10;   2.6;   0.20;   4.4;   0.50;eor
     2667;2015010410;-999;-999;-999;   1.0;   0.05;   1.6;   0.10;   2.5;   0.20;   4.4;   0.50;eor
     2667;2015010411;-999;-999;-999;   1.0;   0.05;   1.6;   0.10;   2.5;   0.20;   4.4;   0.50;eor
     2667;2015010412;-999;-999;-999;   2.3;   0.05;   1.9;   0.10;   2.5;   0.20;   4.4;   0.50;eor
     2667;2015010413;-999;-999;-999;   3.7;   0.05;   2.7;   0.10;   2.6;   0.20;   4.4;   0.50;eor
     2667;2015010414;-999;-999;-999;   4.1;   0.05;   3.2;   0.10;   2.8;   0.20;   4.3;   0.50;eor
     2667;2015010415;-999;-999;-999;   3.9;   0.05;   3.4;   0.10;   3.0;   0.20;   4.3;   0.50;eor
     2667;2015010416;-999;-999;-999;   3.7;   0.05;   3.5;   0.10;   3.2;   0.20;   4.3;   0.50;eor
     2667;2015010417;-999;-999;-999;   2.8;   0.05;   3.2;   0.10;   3.3;   0.20;   4.3;   0.50;eor
     2667;2015010418;-999;-999;-999;   2.2;   0.05;   2.9;   0.10;   3.3;   0.20;   4.3;   0.50;eor
     2667;2015010419;-999;-999;-999;   2.2;   0.05;   2.7;   0.10;   3.3;   0.20;   4.3;   0.50;eor
     2667;2015010420;-999;-999;-999;   2.2;   0.05;   2.6;   0.10;   3.2;   0.20;   4.4;   0.50;eor
     2667;2015010421;-999;-999;-999;   2.3;   0.05;   2.6;   0.10;   3.2;   0.20;   4.4;   0.50;eor
     2667;2015010422;-999;-999;-999;   2.2;   0.05;   2.6;   0.10;   3.1;   0.20;   4.4;   0.50;eor
     2667;2015010423;-999;-999;-999;   2.1;   0.05;   2.6;   0.10;   3.1;   0.20;   4.4;   0.50;eor
     2667;2015010500;-999;-999;-999;   1.5;   0.05;   2.4;   0.10;   3.1;   0.20;   4.4;   0.50;eor
     2667;2015010501;-999;-999;-999;   1.3;   0.05;   2.1;   0.10;   3.0;   0.20;   4.4;   0.50;eor
     2667;2015010502;-999;-999;-999;   1.1;   0.05;   1.9;   0.10;   2.9;   0.20;   4.4;   0.50;eor
     2667;2015010503;-999;-999;-999;   1.2;   0.05;   1.8;   0.10;   2.8;   0.20;   4.4;   0.50;eor
     2667;2015010504;-999;-999;-999;   1.1;   0.05;   1.8;   0.10;   2.7;   0.20;   4.4;   0.50;eor
     2667;2015010505;-999;-999;-999;   1.1;   0.05;   1.7;   0.10;   2.7;   0.20;   4.4;   0.50;eor
     2667;2015010506;-999;-999;-999;   1.1;   0.05;   1.7;   0.10;   2.6;   0.20;   4.4;   0.50;eor
     2667;2015010507;-999;-999;-999;   1.0;   0.05;   1.6;   0.10;   2.6;   0.20;   4.4;   0.50;eor
     2667;2015010508;-999;-999;-999;   1.0;   0.05;   1.6;   0.10;   2.5;   0.20;   4.4;   0.50;eor
     2667;2015010509;-999;-999;-999;   0.9;   0.05;   1.5;   0.10;   2.5;   0.20;   4.4;   0.50;eor
     2667;2015010510;-999;-999;-999;   0.9;   0.05;   1.5;   0.10;   2.5;   0.20;   4.3;   0.50;eor
     2667;2015010511;-999;-999;-999;   1.0;   0.05;   1.5;   0.10;   2.4;   0.20;   4.3;   0.50;eor
     2667;2015010512;-999;-999;-999;   2.5;   0.05;   1.9;   0.10;   2.4;   0.20;   4.3;   0.50;eor
     2667;2015010513;-999;-999;-999;   3.8;   0.05;   2.7;   0.10;   2.5;   0.20;   4.3;   0.50;eor
     2667;2015010514;-999;-999;-999;   4.1;   0.05;   3.2;   0.10;   2.8;   0.20;   4.3;   0.50;eor
     2667;2015010515;-999;-999;-999;   3.5;   0.05;   3.3;   0.10;   3.0;   0.20;   4.3;   0.50;eor
     2667;2015010516;-999;-999;-999;   2.6;   0.05;   3.1;   0.10;   3.1;   0.20;   4.3;   0.50;eor
     2667;2015010517;-999;-999;-999;   1.7;   0.05;   2.6;   0.10;   3.2;   0.20;   4.3;   0.50;eor
     2667;2015010518;-999;-999;-999;   1.6;   0.05;   2.3;   0.10;   3.1;   0.20;   4.3;   0.50;eor
     2667;2015010519;-999;-999;-999;   1.4;   0.05;   2.1;   0.10;   3.0;   0.20;   4.3;   0.50;eor
     2667;2015010520;-999;-999;-999;   1.3;   0.05;   2.0;   0.10;   2.9;   0.20;   4.3;   0.50;eor
     2667;2015010521;-999;-999;-999;   1.2;   0.05;   1.9;   0.10;   2.8;   0.20;   4.3;   0.50;eor
     2667;2015010522;-999;-999;-999;   1.1;   0.05;   1.8;   0.10;   2.7;   0.20;   4.3;   0.50;eor
     2667;2015010523;-999;-999;-999;   1.1;   0.05;   1.7;   0.10;   2.7;   0.20;   4.3;   0.50;eor
     2667;2015010600;-999;-999;-999;   1.0;   0.05;   1.7;   0.10;   2.6;   0.20;   4.3;   0.50;eor
     2667;2015010601;-999;-999;-999;   0.9;   0.05;   1.6;   0.10;   2.5;   0.20;   4.3;   0.50;eor
     2667;2015010602;-999;-999;-999;   0.9;   0.05;   1.5;   0.10;   2.5;   0.20;   4.3;   0.50;eor
     2667;2015010603;-999;-999;-999;   0.9;   0.05;   1.5;   0.10;   2.5;   0.20;   4.3;   0.50;eor
     2667;2015010604;-999;-999;-999;   0.8;   0.05;   1.5;   0.10;   2.4;   0.20;   4.3;   0.50;eor
     2667;2015010605;-999;-999;-999;   0.8;   0.05;   1.4;   0.10;   2.4;   0.20;   4.3;   0.50;eor
     2667;2015010606;-999;-999;-999;   0.8;   0.05;   1.4;   0.10;   2.3;   0.20;   4.2;   0.50;eor
     2667;2015010607;-999;-999;-999;   0.7;   0.05;   1.3;   0.10;   2.3;   0.20;   4.2;   0.50;eor
